_id,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11,card12,card13,card14,card15,card16,card17,card18,card19,card20,card21,card22,card23,card24,card25,card26,card27,card28,card29,card30,card31,card32,card33,card34,card35,card36,card37,card38,card39,card40,card41,card42,card43,card44,card45,card46,card47,card48,card49,card50,card51,card52,gameId,playerId,handNumber,strategy,bidSelfOrder,bidSelfBid,bidRightBid,bidPartnerBid,bidLeftBid,scoreSelfTeamScore,scoreSelfTeamBags,scoreOtherTeamScore,scoreOtherTeamBags,tricksTaken,scoreChange,bagsChange,finalBags,winner,finalScore
ObjectId(59fe3bfdf57e7a66c03ad24e),0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,nFg25HdYl4Paqr5s5JtaslzyESH42q,hRQtlw6PiN,9,randFromNumberOfSpades,4,1,3,6,6,-28,4,-3,9,1,7,0,9,1,-59
ObjectId(59fe40a1f57e7a66c03ada9c),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,1,randFromNumberOfSpades,2,5,4,,,0,0,0,0,4,7,0,6,1,-23
ObjectId(59fe40a1f57e7a66c03ada9e),0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,1,randFromNumberOfSpades,4,2,Nil,5,4,0,0,0,0,3,7,0,6,1,-23
ObjectId(59fe40c0f57e7a66c03adad3),0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,gnERRFiiAk,2,randFromNumberOfSpades,1,5,,,,7,0,14,1,5,7,0,6,1,-23
ObjectId(59fe40c0f57e7a66c03adad5),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,KScOYl53CrQdn4pJmZjRGrmRaGIxgD,yco2nqPS7j,2,randFromNumberOfSpades,3,2,Nil,5,,7,0,14,1,2,7,0,6,1,-23
ObjectId(59fe470bf57e7a66c03ae634),0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,qa4Lin5XSv,4,randFromNumberOfSpades,2,5,5,,,2,1,-6,1,3,7,0,3,1,-12
ObjectId(59fe470bf57e7a66c03ae636),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,JoJ9rC68DSSvYcGTfA2pBNJUVcy9KK,yz7TDVkCEW,4,randFromNumberOfSpades,4,2,Nil,5,5,2,1,-6,1,4,7,0,3,1,-12
ObjectId(59fe69e5b54a4500a219359e),0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Qf5IHYdH7C9R14dwA5Rc48YlovNcVd,P1Y35v3xmA,7,randFromNumberOfSpades,2,2,2,,,-31,3,-32,1,3,7,0,3,0,-52
ObjectId(59fe69e5b54a4500a21935a0),1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,Qf5IHYdH7C9R14dwA5Rc48YlovNcVd,zlBaKMzC37,7,randFromNumberOfSpades,4,5,5,2,2,-31,3,-32,1,4,7,0,3,0,-52
ObjectId(59fe6a62b54a4500a2193796),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2TLKYd9ribThtZ3RwfIY9aH3csPgQ7,M3e6ZQUzA8,1,randFromNumberOfSpades,2,4,1,,,0,0,0,0,4,7,0,5,1,-51
ObjectId(59fe6a62b54a4500a2193798),1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2TLKYd9ribThtZ3RwfIY9aH3csPgQ7,a0WokgWOIn,1,randFromNumberOfSpades,4,3,4,4,1,0,0,0,0,3,7,0,5,1,-51
ObjectId(59fe6c22b54a4500a2193ece),0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,ByYbgbFqFC,9,randFromNumberOfSpades,2,3,4,,,-20,3,-17,9,4,7,0,7,1,-8
ObjectId(59fe6c22b54a4500a2193ed0),1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,8TW9r9iv6w,9,randFromNumberOfSpades,4,4,7,3,4,-20,3,-17,9,3,7,0,7,1,-8
ObjectId(59fe6c3eb54a4500a2193f3e),0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,8TW9r9iv6w,11,randFromNumberOfSpades,2,3,2,,,-8,6,-36,9,3,7,0,7,1,-8
ObjectId(59fe6c3eb54a4500a2193f40),0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,4uSkfbdtxnR3gShxhClyWj7qNxdSFG,ByYbgbFqFC,11,randFromNumberOfSpades,4,4,5,3,2,-8,6,-36,9,4,7,0,7,1,-8
ObjectId(59fe9d40cfb0a00052f1a7f7),0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,6ycx00hECS159GGBQ8opSGk56VGXRE,Z9XgT8iD4p,4,randFromNumberOfSpades,2,5,3,,,4,1,-2,3,4,7,0,,,
ObjectId(59fe9d40cfb0a00052f1a7f9),0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6ycx00hECS159GGBQ8opSGk56VGXRE,bZKVpdPXze,4,randFromNumberOfSpades,4,2,4,5,3,4,1,-2,3,3,7,0,,,
ObjectId(59fea0d6cfb0a004a0586dea),0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9i5pzi03rslWmzDyBcOZgSFZYo5dtH,ccGQiSfGSv,7,randFromNumberOfSpades,2,2,3,,,-42,5,-44,1,3,7,0,8,1,-25
ObjectId(59fea0d6cfb0a004a0586dec),0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,9i5pzi03rslWmzDyBcOZgSFZYo5dtH,7UFXyPMEho,7,randFromNumberOfSpades,4,5,6,2,3,-42,5,-44,1,4,7,0,8,1,-25
ObjectId(59fea381cfb0a004a05878a2),1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,PVxgQwOzAaYXApn9usXRABpr72peuw,EvPdMmpoul,21,randFromNumberOfSpades,2,4,4,,,-46,9,-42,1,4,7,0,9,1,-39
ObjectId(59fea381cfb0a004a05878a4),0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,PVxgQwOzAaYXApn9usXRABpr72peuw,4VKk4kUvaF,21,randFromNumberOfSpades,4,3,7,4,4,-46,9,-42,1,3,7,0,9,1,-39
ObjectId(59fe2735f57e7a65e3a904c0),0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zE8FhlDeFJ,4,randFromNumberOfSpades,1,5,,,,-17,2,-8,2,3,6,0,2,0,-59
ObjectId(59fe2735f57e7a65e3a904c2),0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,erOjWTZW5t,4,randFromNumberOfSpades,3,1,4,5,,-17,2,-8,2,3,6,0,2,0,-59
ObjectId(59fe274bf57e7a65e3a905a1),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,zrxxDWz6Df,8,randFromNumberOfSpades,2,3,6,,,-30,2,-16,8,5,6,0,1,1,-51
ObjectId(59fe274bf57e7a65e3a905a3),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,MTdDsymBJDZq0AAai7OsUFJJAG26qR,RPBAQZMu6f,8,randFromNumberOfSpades,4,3,2,3,6,-30,2,-16,8,1,6,0,1,1,-51
ObjectId(59fe27b7f57e7a65e3a909c9),0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,ej8RH6WO1C,13,randFromNumberOfSpades,2,4,3,,,-65,5,-40,9,2,6,0,7,0,-52
ObjectId(59fe27b7f57e7a65e3a909cb),1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,K2UpmXEvBlyzaelBVrTUyml7B6kcUW,V6V8imCwWa,13,randFromNumberOfSpades,4,2,2,4,3,-65,5,-40,9,4,6,0,7,0,-52
ObjectId(59fe27fcf57e7a65e3a90c68),0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,8shz3itfTUronzEUP6J3PlYl3JVcyc,SlhQtwajUd,11,randFromNumberOfSpades,1,1,,,,-66,0,-33,4,2,6,0,0,0,-93
ObjectId(59fe27fcf57e7a65e3a90c6a),0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,8shz3itfTUronzEUP6J3PlYl3JVcyc,d8qgWQ6df4,11,randFromNumberOfSpades,3,5,3,1,,-66,0,-33,4,4,6,0,0,0,-93
ObjectId(59fe2818f57e7a65e3a90d80),0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,mkNypuVYfx,2,randFromNumberOfSpades,1,3,,,,7,1,-7,0,2,6,0,9,0,-51
ObjectId(59fe2819f57e7a65e3a90d82),1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,Mp0yJZ7732,2,randFromNumberOfSpades,3,3,7,3,,7,1,-7,0,4,6,0,9,0,-51
ObjectId(59fe288cf57e7a65e3a911e1),1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,ofonIZPbkZ,22,randFromNumberOfSpades,2,4,1,,,-37,7,-25,5,2,6,0,9,1,-12
ObjectId(59fe288cf57e7a65e3a911e3),0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,I0oPuJE0gr,22,randFromNumberOfSpades,4,2,6,4,1,-37,7,-25,5,4,6,0,9,1,-12
ObjectId(59fe28b3f57e7a65e3a91368),1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,I0oPuJE0gr,29,randFromNumberOfSpades,1,4,,,,-18,9,-42,9,2,6,0,9,1,-12
ObjectId(59fe28b3f57e7a65e3a9136a),0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,WiAiqqhVO7ky5oMyilnoRo06vtwVnc,ofonIZPbkZ,29,randFromNumberOfSpades,3,2,7,4,,-18,9,-42,9,4,6,0,9,1,-12
ObjectId(59fe292ef57e7a65e3a91801),1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,dpNR98vJrf,11,randFromNumberOfSpades,2,4,4,,,-3,7,-31,0,2,6,0,5,1,2
ObjectId(59fe292ef57e7a65e3a91803),0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,fCUdDH6x7q,11,randFromNumberOfSpades,4,2,2,4,4,-3,7,-31,0,4,6,0,5,1,2
ObjectId(59fe294bf57e7a65e3a91919),1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4f5ulvtPIl0SHoug2dtVwfYulah26B,4vYKTEpBPb,16,randFromNumberOfSpades,2,4,6,,,-49,4,-19,3,2,6,0,4,0,-64
ObjectId(59fe294bf57e7a65e3a9191b),0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4f5ulvtPIl0SHoug2dtVwfYulah26B,WUFzbjLNsp,16,randFromNumberOfSpades,4,2,3,4,6,-49,4,-19,3,4,6,0,4,0,-64
ObjectId(59fe29c5f57e7a65e3a91db0),1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,IYLRvi2G4v,7,randFromNumberOfSpades,1,3,,,,-19,3,-14,6,3,6,0,8,1,2
ObjectId(59fe29c6f57e7a65e3a91db2),0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,3bTBwIo0EE,7,randFromNumberOfSpades,3,3,1,3,,-19,3,-14,6,3,6,0,8,1,2
ObjectId(59fe29d1f57e7a65e3a91e20),0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,3bTBwIo0EE,9,randFromNumberOfSpades,1,2,,,,-5,6,-19,6,3,6,0,8,1,2
ObjectId(59fe29d1f57e7a65e3a91e22),1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,i1tHxkmDIjrZ9HBnB8oYikFACDKGBo,IYLRvi2G4v,9,randFromNumberOfSpades,3,4,6,2,,-5,6,-19,6,3,6,0,8,1,2
ObjectId(59fe2da0f57e7a65e3a9268a),0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,wzMMujQpIv,4,randFromNumberOfSpades,1,2,,,,-17,0,6,1,1,6,0,0,1,-61
ObjectId(59fe2da0f57e7a65e3a9268c),1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,i6Y1J0RIVNJu14nH8iUuZssC1rkpCG,xNwIMAGpuH,4,randFromNumberOfSpades,3,4,5,2,,-17,0,6,1,5,6,0,0,1,-61
ObjectId(59fe2ddef57e7a65e3a928bb),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,D97TyRJILf,4,randFromNumberOfSpades,2,5,2,,,2,2,-5,7,3,6,0,,,
ObjectId(59fe2ddef57e7a65e3a928bd),1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,xH5lttmNU3gjwutbkYULOg6PpaRVdu,euvN70YrRk,4,randFromNumberOfSpades,4,1,4,5,2,2,2,-5,7,3,6,0,,,
ObjectId(59fe2ec6f57e7a66c03aba73),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,IfiCG7K9yl,6,randFromNumberOfSpades,1,1,,,,3,8,-42,1,4,6,0,8,1,9
ObjectId(59fe2ec6f57e7a66c03aba75),0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,qkN6fYUUgRNJlHsViPTMHkraWdlTRz,7pf0Ko4yat,6,randFromNumberOfSpades,3,5,2,1,,3,8,-42,1,2,6,0,8,1,9
ObjectId(59fe2ee5f57e7a66c03abaac),1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,ddmCXKAHWvI12udELNyCXnQy1puDmw,RILCZUdHAv,1,randFromNumberOfSpades,2,1,6,,,0,0,0,0,4,6,0,8,1,-25
ObjectId(59fe2ee5f57e7a66c03abaae),0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,ddmCXKAHWvI12udELNyCXnQy1puDmw,hEVEjooIWu,1,randFromNumberOfSpades,4,5,3,1,6,0,0,0,0,2,6,0,8,1,-25
ObjectId(59fe31c8f57e7a66c03abfeb),0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3cUqzzxAi3Mpc7l1rvTl5y9B8VUYNH,AwSoiEw6II,6,randFromNumberOfSpades,1,2,,,,-30,2,-45,2,3,6,0,1,1,-54
ObjectId(59fe31c8f57e7a66c03abfed),0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,3cUqzzxAi3Mpc7l1rvTl5y9B8VUYNH,igag8QF5Qx,6,randFromNumberOfSpades,3,4,5,2,,-30,2,-45,2,3,6,0,1,1,-54
ObjectId(59fe33f8f57e7a66c03ac3db),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,nz6kI200qM,3,randFromNumberOfSpades,1,3,,,,-7,1,-20,0,4,6,0,2,0,-56
ObjectId(59fe33f8f57e7a66c03ac3dd),1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,0D0lNfASa4,3,randFromNumberOfSpades,3,3,3,3,,-7,1,-20,0,2,6,0,2,0,-56
ObjectId(59fe3454f57e7a66c03ac483),0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,Pnxf7cQjRH,6,randFromNumberOfSpades,1,4,,,,-20,3,-22,1,3,6,0,9,1,2
ObjectId(59fe3455f57e7a66c03ac485),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,iq5ZWKDuyTv3gJ8vNXO4QGytz943O4,B0fzZ5TD8g,6,randFromNumberOfSpades,3,2,Nil,4,,-20,3,-22,1,3,6,0,9,1,2
ObjectId(59fe3645f57e7a66c03ac803),0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,nhDwOXaIg0,1,randFromNumberOfSpades,1,2,,,,0,0,0,0,2,6,0,0,1,-52
ObjectId(59fe3645f57e7a66c03ac804),0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,42KreWXMPNaI8EgZDQxAtijhXmKewW,YbHVCIGN2W,1,randFromNumberOfSpades,2,3,2,,,0,0,0,0,6,6,0,6,0,-57
ObjectId(59fe3645f57e7a66c03ac805),0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,HjeUGCzY5Y,1,randFromNumberOfSpades,3,4,3,2,,0,0,0,0,4,6,0,0,1,-52
ObjectId(59fe3645f57e7a66c03ac806),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,D8QtOq21Pr,1,randFromNumberOfSpades,4,3,4,3,2,0,0,0,0,0,6,0,6,0,-57
ObjectId(59fe373df57e7a66c03ac9c3),1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42KreWXMPNaI8EgZDQxAtijhXmKewW,nhDwOXaIg0,9,randFromNumberOfSpades,1,3,,,,-42,4,-4,3,2,6,0,0,1,-52
ObjectId(59fe373df57e7a66c03ac9c5),0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,42KreWXMPNaI8EgZDQxAtijhXmKewW,HjeUGCzY5Y,9,randFromNumberOfSpades,3,3,3,3,,-42,4,-4,3,4,6,0,0,1,-52
ObjectId(59fe377bf57e7a66c03aca33),0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,42KreWXMPNaI8EgZDQxAtijhXmKewW,HjeUGCzY5Y,11,randFromNumberOfSpades,1,5,,,,-46,4,-20,6,4,6,0,0,1,-52
